'Page Number,'Type,'Text,'Confidence Score % (Line),
"'2","'LINE","'03 Read input","'98.29593658"
"'2","'LINE","'Consente la lettura delle","'99.13056183"
"'2","'LINE","'register","'99.88201141"
"'2","'LINE","'measures.","'92.67378998"
"'2","'LINE","'register","'99.85192108"
"'2","'LINE","'misure disponibili nel DCRG8","'99.21342468"
"'2","'LINE","'04 = Read input","'95.31272888"
"'2","'LINE","'Allows to read the DCRG8","'99.56217957"
"'2","'LINE","'Consente la lettura delle","'99.27355957"
"'2","'LINE","'04 = Read input","'96.84106445"
